Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,class
0.008603,-0.009385,0.002891,-0.00348,0.002678,-0.007229,-0.000086,-0.010097,S
0.010977,0.008948,-0.007209,0.001541,0.01445,0.004924,0.009729,-0.008302,W
-0.024972,-0.002621,-0.016435,-0.016898,0.007352,0.013771,0.008913,0.007037,L
-0.003763,-0.007225,0.003928,0.001936,0.003317,-0.002942,-0.00686,-0.002539,B
0.000837,0.002101,0.002834,-0.000115,0.009557,-0.005954,0.00758,0.003392,H
-0.001317,0.00415,-0.00071,0.002683,0.001153,0.000813,-0.001154,-0.001511,H
-0.004455,0.014168,0.001603,-0.003174,0.000371,0.008265,-0.006583,-0.006912,I
0.003931,-0.005825,0.006916,-0.001301,0.006337,0.009271,0.012869,0.002043,H
0.007954,-0.00244,-0.008332,-0.007736,-0.007328,0.00756,-0.000043,0.002917,C
-0.002954,-0.000474,-0.003697,-0.003342,-0.008078,-0.005989,-0.006439,0.001574,C
0.016205,-0.013136,0.002838,-0.013471,0.003292,0.008459,-0.00074,-0.005728,T
-0.005535,0.002937,-0.002229,0.017231,-0.010273,-0.01161,-0.001901,0.003333,M
-0.007826,-0.001408,0.000084,0.004129,-0.00865,-0.008093,0.002109,-0.006086,R
-0.00407,-0.001314,-0.003062,0.003259,0.000074,-0.005924,0.003904,0.000329,K
0.009755,0.005132,-0.008185,0.00696,-0.004543,-0.001307,0.007603,-0.010233,W
-0.001461,0.00269,0.00676,-0.002907,0.008307,-0.005774,-0.0071,-0.003078,T
0.00185,0.00718,0.004199,-0.002518,0.013436,-0.005367,0.005015,-0.003309,T
-0.005077,0.013518,0.001167,-0.000269,0.003477,0.010208,-0.005983,-0.003392,I
-0.03048,-0.005998,-0.005723,-0.016714,0.012648,0.010711,0.01257,0.012427,L
-0.000997,0.00082,0.010513,-0.011201,-0.001563,-0.003636,0.002503,0.004723,B
-0.001309,0.007612,-0.002375,-0.007858,0.016396,-0.004493,-0.004349,0.009769,I
0.003039,-0.007314,-0.000511,-0.003247,-0.005153,0.010865,0.004559,-0.004041,K
-0.002982,-0.005597,0.004238,0.008086,0.002011,0.001644,-0.00438,0.002966,U
0.002105,0.009247,0.004439,0.006069,0.007691,0.009686,0.000413,-0.008962,V
-0.000783,-0.011076,0.002233,0.006443,-0.000668,-0.005313,-0.000205,-0.003322,Q
-0.001371,0.001919,0.007364,-0.01058,-0.008,0.001421,0.003611,0.006861,G
0.002391,-0.00331,-0.003836,-0.005556,-0.016349,-0.004408,-0.001354,0.008151,O
-0.005108,-0.00399,0.004345,-0.001121,-0.003835,-0.000185,-0.01005,-0.009548,Z
0.002243,-0.00339,-0.000431,-0.010769,-0.01252,0.006687,-0.000359,0.005845,G
0.00634,0.000688,-0.001335,-0.006244,-0.000984,-0.001314,-0.004527,0.001701,Y
0.006914,-0.024369,0.000679,0.002066,0.015737,0.001005,-0.00551,0.009433,A
-0.012604,-0.000831,-0.003044,0.017348,-0.008778,-0.004654,-0.002948,-0.00406,M
-0.002629,0.00726,0.008708,0.005369,0.001165,-0.007673,0.010916,0.001408,R
0.00017,0.002398,0.010068,-0.008224,0.000629,-0.008452,0.002304,-0.001134,B
0.009684,0.006285,-0.011682,-0.000463,-0.009857,0.005329,0.007509,-0.008921,W
0.004141,0.000537,-0.010984,-0.011565,0.009213,-0.000936,-0.006304,-0.009137,E
0.00038,0.01069,0.0083,0.00762,0.000047,0.003352,-0.000295,-0.005854,V
-0.009313,0.002059,0.008342,0.013535,0.001908,0.002987,-0.00573,-0.015915,F
-0.002805,-0.004688,0.00239,0.003495,-0.005912,0.002631,0.002423,-0.001484,O
-0.001691,-0.013049,-0.000745,0.011176,0.006809,0.001655,-0.008412,0.004289,O
0.01073,0.002434,-0.007101,0.002406,0.001461,0.010087,0.026831,-0.013957,W
-0.006694,-0.005113,0.002364,0.005504,0.001879,0.001433,0.007529,-0.004337,H
-0.00266,-0.009959,0.006725,-0.000108,0.001656,0.000134,0.003523,-0.007729,G
-0.02649,-0.002901,-0.020674,-0.022028,0.004852,0.01754,0.009659,0.008529,L
0.004987,-0.000515,-0.001567,-0.001842,-0.004904,0.01012,0.003206,0.001837,P
0.002485,-0.010994,0.011183,0.000982,-0.004396,-0.007374,-0.004126,-0.003824,S
0.003702,-0.016378,-0.003915,0.001728,0.006717,-0.010372,-0.005898,0.001325,A
-0.007563,0.001995,0.004932,-0.004129,0.006159,-0.008538,0.006995,0.005844,D
-0.005905,0.004759,0.00682,-0.001558,-0.00796,0.002316,0.0011,0.000126,D
-0.011023,0.012012,-0.000379,0.006129,0.004738,-0.000849,-0.004126,-0.005652,J
0.004588,0.00048,0.003206,-0.009526,-0.005952,0.008397,-0.001806,-0.003133,L
0.004845,-0.008332,-0.027717,-0.007285,0.017615,-0.000717,0.030964,0.006107,M
0.012297,0.011794,-0.016829,0.000244,0.002952,-0.007241,0.010958,-0.007782,W
0.001198,0.004123,-0.01254,0.008073,-0.012316,0.009693,0.00838,0.001493,W
0.008461,-0.001125,-0.006254,0.002269,0.000788,-0.006631,-0.005261,-0.00529,T
0.007467,0.00617,-0.004733,-0.012513,0.005656,-0.006109,-0.004491,0.012397,Y
-0.001206,-0.004348,-0.000807,0.013981,-0.004957,0.003304,0.002825,-0.008327,W
-0.002865,0.010596,0.005501,-0.002526,0.010822,-0.003605,0.007609,0.000247,D
0.002444,0.009485,0.002624,-0.004587,0.003913,0.006076,0.006627,-0.003183,E
-0.002103,-0.004153,-0.002486,0.00138,-0.002473,0.00249,-0.00079,-0.009004,K
0.001164,-0.00771,-0.001666,0.003387,-0.002007,-0.001357,0.000477,0.004291,O
0.014498,-0.006789,-0.011466,-0.001093,0.000661,0.00113,0.007656,-0.013345,K
-0.003168,-0.005408,-0.005668,0.011482,0.001619,-0.004169,-0.010965,0.007698,Q
-0.0022,-0.009302,0.010613,0.000616,0.002064,-0.004916,0.002577,-0.001822,G
0.002255,-0.008927,0.012091,-0.001363,0.00273,0.002241,-0.001287,0.001188,Q
-0.002879,0.00423,0.0051,-0.002246,0.020324,-0.00152,-0.012107,0.00848,Y
0.00291,-0.003367,0.006567,0.000621,-0.004005,-0.001373,0.004796,-0.007188,C
0.003562,0.011849,0.000646,-0.00151,-0.000364,0.004323,0.005279,-0.002365,E
-0.00771,0.00355,0.006607,0.010516,0.004577,0.005769,-0.0029,-0.003041,J
-0.001749,-0.000739,-0.00648,0.008322,-0.009683,0.011102,-0.013339,-0.002087,K
0.009865,0.006071,-0.000234,0.000438,0.001165,0.006443,0.014004,-0.007974,U
-0.002252,-0.005176,0.011474,-0.002723,-0.006163,-0.005041,-0.004187,-0.001032,B
0.002079,0.005196,-0.010703,-0.001773,-0.004931,0.01161,-0.004445,0.001187,K
0.007469,-0.002355,0.001864,-0.001779,-0.004573,0.003619,-0.000893,-0.004185,C
0.00258,0.013994,-0.011529,0.012193,0.006869,-0.001702,0.001276,0.00738,N
0.002278,-0.00159,0.004487,-0.00392,0.00422,-0.001061,0.001942,-0.007849,T
-0.003346,-0.008899,-0.000646,0.005583,-0.011042,-0.008832,0.017864,0.004869,N
0.007445,0.000761,-0.000756,0.003547,0.007917,0.003809,0.010466,-0.012306,W
-0.000781,0.000089,0.017707,-0.000906,0.005951,0.00884,0.015627,0.00167,Q
-0.001517,0.008957,0.00656,0.002825,-0.000906,-0.006754,0.000445,0.002373,B
0.005552,0.001442,0.005732,-0.00073,0.003091,-0.01123,-0.001068,-0.00605,T
-0.008517,0.002714,0.011199,0.004781,0.003161,0.002958,0.000972,-0.012176,F
-0.001167,-0.001981,0.00412,-0.007385,0.004884,0.001669,-0.002991,0.000146,T
0.000517,-0.011862,-0.007664,0.000825,0.001153,0.018039,0.000989,0.003453,A
-0.000195,-0.00607,-0.00889,-0.004558,-0.006487,-0.001921,0.004916,0.002797,N
0.001324,-0.007036,-0.00118,-0.017954,-0.004642,-0.01503,-0.010777,0.008518,S
-0.010132,0.002576,-0.014365,-0.010424,0.006093,0.010949,-0.002173,0.005226,L
-0.001625,0.007053,0.006933,0.001167,0.002933,0.000033,0.004997,-0.002631,B
-0.003172,0.011612,0.001084,-0.004618,0.003045,-0.00961,-0.016498,0.00367,T
-0.007068,-0.003792,0.004188,0.000554,-0.002356,-0.002846,0.002807,-0.006394,D
-0.001205,-0.00704,0.013534,-0.009506,-0.007258,0.010661,0.002213,-0.00255,Q
-0.001902,0.006266,0.006863,-0.007987,-0.000086,0.000157,-0.001685,0.000845,P
-0.001276,-0.001563,-0.000823,0.006226,0.001814,0.004796,-0.003133,-0.006324,H
0.000589,0.008103,0.002028,-0.005116,0.013956,-0.005716,0.007552,0.001615,B
-0.001012,-0.000775,0.000192,-0.000628,-0.002798,-0.007768,0.003131,-0.001435,U
0.006295,-0.004158,-0.006941,0.002761,-0.000449,0.00161,0.004518,-0.005608,A
-0.000146,-0.000249,-0.011119,0.000067,-0.0087,0.012601,0.00649,-0.003691,K
0.00807,-0.012269,0.00111,-0.005122,0.001588,0.000538,0.001105,-0.001834,X
-0.000295,0.008038,-0.005883,-0.000829,-0.003973,-0.00565,0.004593,0.000512,N
0.030664,0.009003,0.006797,-0.008897,0.008479,-0.000846,0.004177,0.000531,Y
0.010606,-0.000786,-0.003346,-0.000956,-0.005609,-0.002327,-0.003662,0.012286,Y
0.000648,0.010405,0.004226,-0.004199,0.014499,0.004257,-0.00849,0.011143,Y
-0.005811,-0.002872,-0.008852,0.006272,-0.005678,0.007758,-0.004561,0.008131,A
0.003935,0.002615,-0.000216,0.003421,-0.007861,-0.008689,0.013669,0.008375,H
0.002981,0.008125,-0.006431,0.014839,-0.001144,0.004975,-0.004281,0.004864,N
-0.003235,-0.008671,0.002834,0.005118,-0.009063,0.000776,0.013166,0.01432,H
-0.005166,0.005968,-0.000086,-0.002033,-0.002386,-0.000757,-0.003255,-0.005502,I
-0.00646,0.001596,0.010558,-0.000461,-0.00479,0.000307,0.005303,0.00151,D
-0.001887,-0.006836,0.002955,-0.003876,-0.004324,-0.009269,-0.005272,-0.001866,X
0.011081,0.006215,-0.015025,0.002075,0.008737,0.010887,0.013096,-0.007265,W
0.006196,0.004896,0.001313,0.000975,-0.011217,0.005548,-0.006908,0.014668,V
0.000793,0.005078,0.007784,-0.001031,-0.004314,0.001761,0.001119,0.005225,O
0.003853,-0.006643,0.005445,-0.006495,-0.006295,-0.000695,-0.005677,0.000049,S
0.006252,0.012751,-0.012825,-0.002684,-0.003161,-0.02754,-0.011331,-0.004802,T
-0.003564,-0.003252,-0.001522,-0.000364,-0.002978,0.004233,0.00207,-0.010876,K
0.003756,0.001058,-0.004166,0.001681,-0.015359,-0.010641,0.01524,0.013618,N
-0.001514,-0.00669,0.002494,0.002355,0.005581,0.005193,-0.010746,-0.002516,Z
-0.006817,0.010055,0.004082,0.001553,-0.001137,0.002168,-0.000171,-0.003468,F
0.011945,-0.006365,-0.005212,-0.002508,0.003614,-0.000736,-0.003336,-0.001781,F
0.016308,-0.002681,-0.018561,-0.004541,-0.009629,-0.001539,0.011552,-0.006485,W
0.004541,-0.011992,0.010877,0.000117,-0.005041,-0.004216,-0.007421,0.002199,S
-0.001058,0.010044,0.007842,0.010423,-0.005593,-0.007365,0.001898,-0.000769,R
0.00401,0.007035,-0.002788,0.003757,0.002493,0.005199,0.000585,-0.005312,V
-0.000839,0.006137,-0.010217,-0.003092,-0.011115,0.014177,0.010359,-0.004053,K
-0.013183,0.005027,-0.012539,-0.009833,0.002356,-0.000803,-0.002472,-0.00034,L
0.002133,0.004603,0.000507,0.004595,0.005081,0.000088,0.001766,-0.010544,V
0.01047,-0.000155,-0.000089,-0.002923,-0.000647,-0.007015,-0.008052,0.002198,J
0.005672,0.000864,0.000351,0.00027,0.009175,0.000248,0.005135,-0.001715,F
-0.00931,0.005803,0.005322,0.003203,0.003088,0.002511,-0.006008,-0.011739,I
-0.000376,-0.003597,0.005422,-0.002589,0.000274,-0.003398,0.001699,-0.00423,E
-0.004197,-0.000165,0.005343,-0.001019,-0.001212,0.001085,0.007206,-0.015243,P
-0.000432,0.004119,0.00083,0.002473,0.005903,-0.008304,0.00827,-0.010531,R
0.00437,0.005633,0.013312,-0.008587,0.000073,0.000048,0.01206,-0.000194,V
-0.005208,-0.009415,0.006274,0.005821,-0.008172,0.000151,0.011241,0.006652,H
0.003519,-0.008441,-0.01235,-0.013637,-0.001242,0.006907,-0.012019,-0.002962,E
0.000342,0.003031,-0.004969,-0.00179,-0.006535,0.010033,-0.012002,-0.001805,X
0.002181,0.002722,0.001903,0.001993,0.00033,-0.002768,-0.000233,0.000031,O
-0.004637,-0.001748,0.000709,0.005803,-0.004978,-0.008561,0.002772,-0.005727,N
0.006222,-0.002087,0.000564,0.002756,0.003573,0.012813,-0.003389,0.000817,C
0.000749,0.00485,-0.002826,-0.003162,-0.000432,0.000736,-0.001385,0.0059,X
-0.005617,-0.003244,0.00371,0.000852,-0.000508,-0.004635,0.000065,0.001601,D
0.008082,-0.003515,0.001726,-0.006533,0.00408,0.004363,0.002919,0.00862,T
0.003207,-0.001906,0.006159,-0.006512,-0.003526,-0.00181,0.011828,-0.001118,O
0.000788,0.003499,0.000858,-0.000885,-0.002813,0.004821,-0.007009,-0.004009,F
-0.000294,0.000052,-0.005819,-0.004107,0.014258,0.001916,-0.001654,0.003314,I
-0.004922,-0.003056,0.004117,-0.000036,-0.004256,0.001971,-0.013372,-0.006489,Z
-0.003274,-0.002505,0.008585,-0.006513,-0.00276,-0.006384,0.003612,-0.001297,B
-0.009591,0.002853,0.00303,0.002811,-0.006312,-0.003383,-0.006765,-0.003467,S
-0.00603,0.004926,-0.007409,0.014218,-0.006138,0.001606,0.001183,0.002093,M
0.000487,-0.006777,0.000077,-0.005748,0.004851,0.00162,-0.002954,0.003538,D
-0.02741,-0.010998,-0.00331,-0.007959,0.009935,0.007862,0.009674,0.009251,L
-0.005335,0.000875,-0.004564,0.011661,-0.009833,-0.00582,0.003964,-0.00137,M
-0.00186,-0.001963,-0.007083,-0.006704,0.006388,-0.009049,0.00015,0.006121,C
0.011979,0.000576,0.002604,0.002515,0.005748,-0.011173,-0.00892,0.001522,P
-0.000439,-0.000271,-0.006936,0.002779,0.002521,0.00266,-0.0138,0.002268,E
0.005968,-0.001389,0.003418,0.000669,-0.007125,-0.0011,0.001678,-0.002332,Q
-0.00069,-0.005863,0.005933,0.00558,-0.000148,0.002856,-0.001095,-0.005459,G
0.011967,-0.004514,0.002432,0.004377,-0.001492,-0.003489,0.000992,-0.004408,Q
-0.000404,-0.00073,0.005363,-0.002569,-0.005672,-0.00173,-0.000688,-0.0045,E
0.001426,-0.005325,-0.009812,0.006133,0.008686,-0.004986,-0.006457,0.006816,U
-0.010815,-0.012396,-0.004029,0.006854,0.00782,0.008135,-0.000035,0.003981,A
0.002253,0.00348,0.002237,-0.000905,0.004322,0.006609,-0.001406,0.008165,G
-0.009747,-0.004687,0.002156,-0.000732,-0.001862,-0.013755,0.005442,0.003255,N
-0.002724,-0.002164,0.000861,0.008954,0.000707,-0.000774,-0.00391,-0.00692,J
0.005615,0.007219,0.002163,0.002137,0.000048,0.003046,-0.002952,0.006724,V
-0.002214,-0.005756,-0.003835,0.001497,-0.015878,-0.005726,0.016365,0.004913,N
0.00205,0.010423,-0.004502,0.005208,-0.006745,0.003955,0.001147,-0.002949,K
0.008542,-0.014474,0.007761,-0.008577,-0.007275,0.005438,-0.005005,-0.003288,S
-0.005205,0.004546,0.005704,-0.000834,-0.003845,0.001614,0.001043,-0.009765,F
-0.007032,-0.002581,0.00927,0.000317,0.006822,0.001717,0.000831,-0.007378,P
-0.004848,-0.008687,-0.008226,0.009404,0.004091,0.004425,-0.004385,0.007898,A
-0.00527,0.003617,0.005246,0.00051,0.002716,0.005221,-0.00063,-0.008607,F
0.012948,0.003313,0.001742,-0.011184,-0.002976,-0.002934,-0.008768,0.004456,J
0.010858,-0.000769,0.000994,-0.004249,-0.004252,-0.002684,-0.010035,-0.000859,J
0.001159,0.007274,-0.010344,0.008247,-0.000026,0.017117,0.000209,-0.000972,W
-0.001587,-0.010166,0.000424,-0.004445,0.000255,0.005262,-0.002995,-0.004793,D
0.001234,-0.009292,0.004924,-0.001128,-0.000192,-0.000526,0.006461,-0.00519,O
-0.003678,0.001505,0.007165,0.004446,-0.003231,0.003229,0.007313,0.004749,D
-0.006779,0.001457,0.004459,0.002693,0.003024,-0.010261,-0.0005,-0.007919,R
0.003634,-0.0041,0.011569,0.01023,0.007107,0.003013,-0.003147,0.002202,Y
0.004359,-0.000167,0.006513,0.005851,0.004519,0.00082,-0.003578,-0.002157,Y
-0.004768,0.008712,0.011463,-0.003862,0.002616,0.004329,0.002815,-0.00691,P
-0.000526,0.000413,0.001265,0.004579,0.001445,-0.006891,0.001822,-0.000862,U
0.01701,0.004474,0.004386,0.003717,-0.000196,-0.001356,-0.009714,0.012381,Q
0.004996,0.004268,0.000284,0.006996,0.002444,0.000227,-0.000422,-0.005592,V
-0.0023,-0.007127,0.002143,-0.016974,-0.008631,-0.004863,-0.007609,-0.001314,Z
-0.000649,0.00357,0.000912,0.006111,-0.004212,0.011827,-0.00518,0.003059,U
-0.000147,-0.003331,-0.009143,0.00109,-0.016134,0.009796,-0.002332,-0.010474,K
0.001404,-0.001295,0.004474,-0.000166,-0.002941,0.01016,0.001901,-0.003226,G
-0.001681,-0.001718,0.000315,-0.013825,-0.002349,-0.005529,-0.012475,-0.003579,Z
-0.006535,0.001092,0.003918,-0.000416,0.002284,-0.004779,0.006376,-0.001571,D
-0.013952,0.00577,-0.015528,0.026158,-0.004764,-0.003515,0.000889,0.024246,M
0.017847,-0.007006,-0.010908,-0.002039,-0.001848,0.005764,0.011527,0.003944,W
-0.003091,0.001166,-0.005774,0.017908,-0.015793,-0.007228,0.001108,-0.001056,M
0.000539,-0.002922,-0.009964,-0.006566,-0.005093,-0.004263,-0.008158,-0.002134,X
-0.00313,0.0039,0.005768,-0.001087,0.007389,0.002882,-0.000192,-0.004492,P
-0.001087,0.000818,0.006924,-0.004416,0.001051,-0.003431,0.001956,-0.004818,E
0.007777,-0.012257,-0.001706,0.004248,0.011833,0.005394,-0.001115,0.00387,G
0.009147,0.001115,0.000759,-0.010243,-0.004745,0.006633,-0.003245,-0.006628,L
-0.007279,0.004765,0.008682,0.012638,0.002782,-0.002951,-0.009281,-0.013433,F
-0.010797,-0.008164,0.010454,0.003069,-0.004092,-0.004288,0.001813,-0.006123,D
-0.002067,0.006813,0.004775,-0.000828,-0.005938,-0.004594,0.000575,-0.001689,R
-0.002853,-0.01609,0.0098,-0.001441,0.001225,-0.009128,-0.00924,-0.003999,S
0.000576,0.002107,0.004773,0.000522,0.001594,0.003245,-0.006263,-0.003944,F
0.00731,0.009249,-0.011824,-0.000316,0.000414,-0.031914,-0.010224,-0.003205,T
-0.011526,-0.01019,-0.00878,0.005343,0.004402,0.009001,-0.002254,0.00644,A
-0.002303,0.006429,-0.008641,0.004133,-0.008102,0.003913,0.000821,-0.002634,N
-0.004455,-0.00935,0.009904,0.007604,-0.004239,0.00081,0.012936,0.016058,H
0.000504,-0.000359,0.004237,-0.005589,-0.003246,-0.003417,0.000352,-0.003621,E
-0.005457,-0.001058,-0.009323,0.008437,-0.013837,0.000416,0.009004,-0.006416,M
0.004638,-0.00444,-0.004778,0.002222,-0.000051,0.006665,0.006421,-0.009599,G
-0.01053,-0.000494,0.009315,0.001067,0.004012,-0.001991,0.007143,-0.00787,D
0.010375,-0.02516,-0.009383,0.003459,0.007862,-0.003923,-0.014515,0.008074,A
0.005034,-0.002284,0.007438,0.008626,0.006436,0.000125,-0.001927,0.002656,Y
-0.001749,0.001851,-0.000788,-0.003677,0.006364,-0.008037,0.010342,0.011196,N
0.005687,-0.008453,-0.006243,0.001513,0.004829,-0.003865,0.004795,0.007029,U
-0.003911,0.005212,0.002026,-0.001247,-0.002271,0.001008,-0.011582,-0.006141,P
0.003061,0.019939,-0.012507,-0.004607,-0.007577,-0.014182,-0.014271,-0.005337,T
0.003634,-0.007938,0.00314,-0.000498,0.003255,0.001326,-0.008867,0.003182,X
0.00016,-0.001401,-0.00469,-0.002555,-0.007774,0.002953,-0.002114,0.007013,X
-0.001012,0.015376,0.002258,-0.0069,0.008723,0.007381,0.003116,-0.002773,F
0.001783,0.005004,0.001236,0.005606,-0.009356,0.005192,-0.006819,0.011992,V
0.003522,0.001808,-0.002923,-0.005928,-0.008288,-0.000542,0.004271,0.00078,Q
0.001934,0.003904,-0.013535,0.005865,0.002785,-0.009721,0.001742,0.009382,U
-0.000588,-0.004732,-0.000721,0.005075,-0.000018,0.0103,-0.006213,-0.00185,C
-0.006527,-0.002589,0.008035,0.007693,0.010016,-0.007156,-0.012065,-0.004871,F
-0.00693,0.002131,-0.002355,-0.002591,-0.004466,-0.006446,-0.002141,-0.008851,X
0.00722,-0.000617,-0.004338,0.004782,0.002761,0.002368,0.002134,-0.005276,P
0.002075,0.00156,-0.008603,0.009988,-0.013525,0.013457,0.007701,-0.000241,W
-0.000866,-0.00578,0.004016,0.003246,-0.00168,-0.005437,0.001125,0.0001,O
-0.003851,-0.000068,0.009691,0.000248,-0.003262,0.001272,-0.002913,-0.005706,B
-0.000061,0.016348,-0.002276,-0.007246,-0.00837,0.000818,-0.006869,-0.000745,I
0.003704,-0.001845,-0.006784,0.003866,0.00479,0.01085,0.009892,-0.006555,C
0.004756,-0.008469,-0.026118,-0.006586,0.009094,-0.004123,0.027293,-0.000611,M
0.007986,-0.008154,-0.000545,-0.007678,0.005026,0.002006,0.001452,0.010786,T
0.030397,0.006218,0.00187,-0.006099,0.015152,0.008348,0.006492,0.000229,Y
0.001486,-0.000713,-0.01275,0.011477,0.013136,-0.005537,0.003347,-0.005224,M
0.002853,-0.000037,0.003855,-0.000685,0.005251,-0.003348,-0.005098,-0.003422,T
0.007388,-0.005298,-0.001217,-0.001814,0.003043,0.007792,-0.008188,-0.000307,X
-0.009484,-0.003482,-0.012406,0.000293,0.003697,0.003916,-0.000728,0.004152,A
0.004116,-0.004902,-0.005419,-0.006551,0.003763,0.000982,-0.007337,0.000002,T
0.002763,0.000343,0.004379,-0.001668,-0.003037,0.010411,-0.000256,0.001489,G
-0.004035,-0.000903,0.005602,0.011793,0.003278,-0.014985,0.000175,-0.002675,B
0.003555,0.003104,-0.008991,-0.009572,-0.005601,0.008623,-0.001135,-0.003271,C
-0.003212,0.004391,0.005998,0.008822,-0.003371,-0.006342,0.004273,-0.002391,R
-0.004541,0.005804,0.002469,-0.001976,0.005299,-0.004045,-0.006882,-0.005233,I
0.006204,-0.009824,0.002234,-0.009161,-0.007527,0.010211,0.008272,-0.012482,C
0.000604,-0.014252,-0.003546,0.000871,-0.000316,-0.005065,-0.003506,0.005092,U
-0.0021,-0.00635,-0.005326,0.000747,-0.016829,-0.004097,0.014282,0.004894,N
-0.00606,0.001082,0.001778,0.003978,0.005627,0.002003,-0.007393,0.002899,X
-0.002303,0.000466,0.00207,-0.002132,0.006566,-0.007082,0.001381,0.019124,U
-0.002357,0.001981,0.002088,-0.001513,0.000739,-0.004713,0.00266,0.004551,U
-0.001497,0.018393,0.002933,0.009276,0.001855,-0.007606,-0.012671,-0.003244,F
0.000241,-0.000611,0.014102,-0.003681,0.001196,0.004469,0.005096,0.003137,C
0.00209,-0.009328,0.002437,-0.00264,-0.004777,0.003349,0.001217,-0.00668,C
0.004538,0.00097,0.009453,0.006732,0.008672,-0.002034,-0.002588,0.000036,Y
-0.000587,-0.003631,0.004391,0.004493,-0.001642,-0.001483,0.003457,-0.001104,O
-0.000336,0.001777,-0.002792,-0.001312,-0.002047,-0.007365,-0.001758,0.007206,U
-0.004348,-0.003194,0.003746,0.005607,0.001656,-0.00018,0.002853,0.00013,O
-0.007843,0.004708,0.003656,0.003767,0.003425,0.003071,-0.006304,-0.012194,I
0.001648,-0.001934,0.010097,-0.003894,0.001212,0.003105,0.001431,0.005165,T
-0.002846,-0.00046,-0.00104,0.014387,-0.010566,-0.00812,-0.001256,0.002039,M
0.005339,0.004872,-0.001043,0.005384,-0.002756,-0.00453,-0.004289,-0.000769,V
-0.002493,-0.007591,-0.003275,0.002782,-0.013035,-0.009293,0.017041,0.006041,N
-0.003252,0.01962,0.009464,-0.006383,0.010069,-0.001378,0.006919,0.000347,P
-0.002397,-0.005579,-0.001104,-0.007649,-0.012394,-0.001363,0.00243,0.005074,O
0.007893,0.005639,-0.015933,0.014537,0.005413,-0.014962,0.008394,-0.004502,M
-0.002327,0.004965,0.004746,0.000239,0.007286,-0.004354,0.005432,0.0013,D
0.002871,0.010148,-0.001057,0.008206,0.007886,-0.031185,-0.007775,-0.008933,T
0.004123,-0.01155,-0.007901,-0.003511,0.001073,0.003372,0.003809,0.009096,O
0.005927,0.00299,-0.004467,-0.005979,-0.00339,-0.001409,-0.004593,-0.000683,Y
-0.000642,0.002072,0.00833,-0.011635,-0.000908,-0.005588,0.001885,0.001488,B
0.006057,0.002334,-0.004869,-0.002802,-0.002273,0.011113,0.00074,0.004672,K
-0.002703,0.010589,-0.002651,-0.00508,-0.007455,0.001458,-0.005557,-0.00422,I
0.016588,0.004153,-0.005391,0.004175,0.000819,-0.006585,-0.011085,0.001188,Q
-0.011975,-0.004608,-0.021607,0.003242,-0.000561,0.002014,0.001562,-0.001999,A
-0.002939,0.002267,0.002657,-0.02269,-0.017917,0.003947,-0.014125,-0.00359,Z
0.005236,-0.003076,0.007793,0.016613,-0.00951,0.01194,-0.005715,0.021341,J
0.001372,0.006779,-0.005462,0.001874,0.014847,0.002874,0.00393,0.005804,K
0.002683,-0.011599,-0.002215,-0.01354,-0.004715,-0.000048,-0.009302,-0.010066,Z
-0.000526,0.004333,0.008835,-0.00194,0.009148,0.000363,0.006038,0.003593,B
0.008585,0.019037,0.019626,-0.00965,0.008945,0.007742,0.010398,0.005878,J
-0.007853,-0.009205,0.007502,-0.004856,-0.003135,-0.003249,-0.010427,-0.007676,Z
